flowStartMilliseconds,sourceIPAddress,destinationIPAddress,sourceTransportPort,destinationTransportPort,Binary_Label,Attack_Type_enc
1619932202858,103.94.129.236,133.52.229.104,47696,389,0,Normal
1619932202858,103.94.129.236,133.52.228.158,47696,389,0,Normal
1619932202858,103.94.129.236,133.52.228.176,47696,389,0,Normal
1619932202858,103.94.129.236,133.52.229.194,47696,389,0,Normal
1619932202858,103.94.129.236,133.52.230.130,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.123,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.231,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.53,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.11,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.231.17,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.223,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.40,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.188,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.131,47696,389,0,Normal
1619932202859,218.200.217.180,202.25.82.217,56020,445,0,Normal
1619932202859,103.94.129.236,133.52.229.38,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.122,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.96,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.85,47696,389,0,Normal
1619932202859,72.25.103.174,202.134.193.98,443,48337,0,Normal
1619932202859,103.94.129.236,133.52.229.150,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.42,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.68,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.129,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.123,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.231.60,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.84,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.216,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.173,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.96,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.185,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.66,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.86,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.27,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.131,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.228.88,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.19,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.230.152,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.222,47696,389,0,Normal
1619932202859,103.94.129.236,133.52.229.159,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.83,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.152,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.171,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.128,47696,389,0,Normal
1619932202860,133.245.193.104,2.60.106.180,53,52306,0,Normal
1619932202860,103.94.129.236,133.52.230.129,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.107,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.186,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.165,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.199,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.37,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.65,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.149,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.27,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.228,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.251,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.240,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.185,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.59,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.73,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.168,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.204,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.43,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.141,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.83,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.124,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.213,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.12,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.1,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.94,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.230.174,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.80,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.242,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.118,47696,389,0,Normal
1619932202860,192.12.15.182,133.52.33.93,1939,533,0,Normal
1619932202860,103.94.129.236,133.52.229.93,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.229.37,47696,389,0,Normal
1619932202860,103.94.129.236,133.52.228.153,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.251,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.12,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.230.86,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.230.15,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.135,47696,389,0,Normal
1619932202861,50.252.28.71,163.93.180.168,443,19153,0,Normal
1619932202861,103.94.129.236,133.52.229.73,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.43,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.54,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.230.133,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.68,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.192,47696,389,0,Normal
1619932201864,51.210.56.196,133.227.162.73,50080,7001,0,Normal
1619932202861,103.94.129.236,133.52.230.202,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.215,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.230.125,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.230.16,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.19,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.138,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.87,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.164,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.197,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.252,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.112,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.168,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.181,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.124,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.195,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.107,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.62,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.231.143,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.230.47,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.89,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.253,47696,389,0,Normal
1619932202861,192.249.218.19,163.93.167.120,37982,5632,0,Normal
1619932202861,103.94.129.236,133.52.228.169,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.3,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.248,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.209,47696,389,0,Normal
1619932200558,202.143.240.2,174.89.98.27,22,37546,0,Normal
1619932202861,103.94.129.236,133.52.229.82,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.63,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.39,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.29,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.155,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.229.13,47696,389,0,Normal
1619932202861,103.94.129.236,133.52.228.130,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.219,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.10,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.230.148,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.88,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.228.128,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.233,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.231.5,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.126,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.31,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.113,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.228.64,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.228.229,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.230.11,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.24,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.229.117,47696,389,0,Normal
1619932202862,103.94.129.236,133.52.230.128,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.50,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.230.80,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.203,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.228.82,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.230.113,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.239,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.171,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.228.249,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.64,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.57,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.41,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.185,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.228.65,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.230.111,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.125,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.228.250,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.228.236,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.100,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.230.186,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.158,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.97,47696,389,0,Normal
1619932202863,59.131.28.69,163.93.78.71,36348,23,0,Normal
1619932202863,103.94.129.236,133.52.230.116,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.89,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.230.95,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.0,47696,389,0,Normal
1619932202863,192.249.218.19,163.93.223.255,35405,5632,0,Normal
1619932202863,103.94.129.236,133.52.229.140,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.153,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.228.172,47696,389,0,Normal
1619932202863,89.38.166.209,133.227.58.222,32452,152,0,Normal
1619932202863,103.94.129.236,133.52.229.152,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.229.71,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.224.112,47696,389,0,Normal
1619932202863,103.94.129.236,133.52.230.23,47696,389,0,Normal
1619932202864,199.164.3.149,163.93.144.47,40196,123,0,Normal
1619932202864,103.94.129.236,133.52.229.129,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.231.128,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.214,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.26,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.21,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.49,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.4,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.230.153,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.93,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.230.117,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.148,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.144,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.60,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.147,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.178,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.20,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.230.102,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.14,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.146,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.253,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.62,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.208,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.30,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.70,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.22,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.230.48,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.103,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.101,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.135,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.230,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.205,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.183,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.142,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.224.87,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.238,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.224.70,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.229.17,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.164,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.224.104,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.224.75,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.224.81,47696,389,0,Normal
1619932202864,103.94.129.236,133.52.228.151,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.218,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.32,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.224.106,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.181,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.77,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.120,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.163,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.33,47696,389,0,Normal
1619932202865,203.5.186.110,193.32.54.113,57889,53,0,Normal
1619932202865,103.94.129.236,133.52.224.126,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.187,47696,389,0,Normal
1619932200124,81.191.171.187,203.5.188.171,43510,22,0,Normal
1619932202865,103.94.129.236,133.52.229.220,47696,389,0,Normal
1619932202865,146.72.239.203,202.134.248.35,1901,1900,0,Normal
1619932202865,103.94.129.236,133.52.230.103,47696,389,0,Normal
1619932202865,146.72.239.203,133.52.54.36,1901,1900,0,Normal
1619932202865,103.94.129.236,133.52.228.168,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.225,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.211,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.60,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.121,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.230.21,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.230.14,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.147,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.34,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.138,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.92,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.91,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.2,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.87,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.254,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.80,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.53,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.247,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.48,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.230.24,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.229.95,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.233,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.224.119,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.245,47696,389,0,Normal
1619932202865,205.110.63.253,133.227.142.81,2559,159,0,Normal
1619932202865,103.94.129.236,133.52.229.46,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.175,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.30,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.75,47696,389,0,Normal
1619932202865,103.94.129.236,133.52.228.196,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.89,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.99,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.90,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.38,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.229.72,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.46,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.229.255,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.84,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.166,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.230.163,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.107,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.229.154,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.90,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.108,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.95,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.230.161,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.174,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.14,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.82,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.81,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.243,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.204,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.229.119,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.24,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.117,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.45,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.224.85,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.234,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.111,47696,389,0,Normal
1619932202866,118.229.253.209,133.52.162.253,6671,23,0,Normal
1619932202866,103.94.129.236,133.52.228.218,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.219,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.229.246,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.230.132,47696,389,0,Normal
1619932202866,189.174.205.252,203.5.189.196,32848,23,0,Normal
1619932202866,103.94.129.236,133.52.228.125,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.49,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.229.114,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.189,47696,389,0,Normal
1619932202866,103.94.129.236,133.52.228.220,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.156,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.68,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.122,47696,389,0,Normal
1619932202867,202.134.217.74,160.34.108.161,111,47355,0,Normal
1619932202867,103.94.129.236,133.52.230.93,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.124,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.23,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.182,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.137,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.229.199,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.96,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.111,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.229.76,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.229.167,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.229.59,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.226,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.102,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.115,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.229.98,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.127,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.16,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.229.201,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.136,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.230.109,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.103,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.133,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.132,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.65,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.71,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.104,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.98,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.228.42,47696,389,0,Normal
1619932202867,103.94.129.236,133.52.224.92,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.145,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.73,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.244,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.75,47696,389,0,Normal
1619932202868,119.74.52.5,133.227.185.229,36809,117,0,Normal
1619932202868,103.94.129.236,133.52.224.121,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.122,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.69,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.52,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.101,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.223,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.224.116,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.110,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.194,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.26,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.58,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.177,47696,389,0,Normal
1619932202868,175.220.194.152,133.52.17.13,8198,23,0,Normal
1619932202868,103.94.129.236,133.52.228.201,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.150,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.228.72,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.249,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.224.159,47696,389,0,Normal
1619932202868,103.94.129.236,133.52.229.79,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.118,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.164,47696,389,0,Normal
1619932202869,23.65.108.242,133.52.173.100,52311,3478,0,Normal
1619932202869,103.94.129.236,133.52.224.41,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.102,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.34,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.108,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.78,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.206,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.71,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.229.111,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.76,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.109,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.118,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.255,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.43,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.73,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.41,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.229.22,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.229.109,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.29,47696,389,0,Normal
1619932202869,210.67.16.117,203.5.204.136,13978,125,0,Normal
1619932202869,103.94.129.236,133.52.229.23,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.44,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.10,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.228.241,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.224.150,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.229.116,47696,389,0,Normal
1619932202869,103.94.129.236,133.52.229.237,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.159,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.123,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.101,47696,389,0,Normal
1619932202870,147.68.16.156,163.93.216.65,32265,2365,0,Normal
1619932202870,103.94.129.236,133.52.229.133,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.76,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.9,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.107,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.210,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.55,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.39,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.229.106,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.94,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.7,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.189,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.224,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.35,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.114,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.11,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.20,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.158,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.183,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.154,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.105,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.228.85,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.195,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.124,47696,389,0,Normal
1619932202861,62.35.109.171,133.227.62.6,24501,53,0,Normal
1619932202870,103.94.129.236,133.52.224.5,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.160,47696,389,0,Normal
1619932202870,103.94.129.236,133.52.224.115,47696,389,0,Normal
